Biological Sciences	BIOL 2	5B	1041	8:00a-10:05a MTWTh	SCI 159	Skydell J L	65	118	111	8	647	11	29	46	47	4.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1616538	Life Science	Skydell	J L	1616538	49	Winter 2017
Biological Sciences	BIOL 2	5B	1042	10:15a-12:20p MTWTh	SCI 151	Bober M A	5	6	14	0	53	10	21	48	48	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=231090	Life Science	Bober	Mary	231090	83	Winter 2017
Biological Sciences	BIOL 2	5B	1043	10:15a-12:20p TTh	SCI 159	Azuma K K	19	9	31	0	122	16	23	49	49	2.5	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=55395	Life Science	Azuma	Kay	55395	146	Winter 2017
Biological Sciences	BIOL 2	5B	1044	12:30p-2:35p MTWTh	SCI 145	Nelson R E	55	80	54	6	273	21	50	70	72	4.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1876039	Biological Sciences	Nelson	Robert	1876039	6	Winter 2017
Biological Sciences	BIOL 2	5B	1046	Arrange-9Hours 	 ONLINE-E	Houghton J L	367	95	33	45	628	59	74	79	86	2.4	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=1121511	Life Science	Houghton	Jacki	1121511	24	Winter 2017
Biological Sciences	BIOL 2	5B	1047	Arrange-9Hours 	 ONLINE-E	Johnson Ja J	0	0	0	0	0	0	0	0	0	3.7	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=986435	Life Science	Johnson	Jana	986435	18	Winter 2017
Biological Sciences	BIOL 3	5B	1049	8:00a-12:20p MTWTh	SCI 227	Baker E H	0	0	0	0	0	0	0	0	0	3.3	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=39244	Life Science	Baker	Ellen	39244	88	Winter 2017
Biological Sciences	BIOL 3	5B	1050	12:45p-5:05p MTWTh	SCI 225	Scuric Z	0	0	0	0	0	0	0	0	0	3.1	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=634214	Life Science	Scuric	Zorica	634214	61	Winter 2017
Biological Sciences	BIOL 3	5B	1051	12:45p-5:05p MTWTh	SCI 227	Bland J D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Winter 2017
Biological Sciences	BIOL 3	5B	4006	6:30p-9:50p MTTh	SCI 225	Chen T T	75	82	96	15	416	19	38	61	65	3.0	http://www.ratemyprofessors.com/ShowRatings.jsp?tid=55288	Life Science	Chen	Thomas	55288	98	Winter 2017
