Art	ART 20A,THOMASON M M	ART 20A	THOMASON M M	8	5	3		24
Art	ART 20A,OTA N T	ART 20A	OTA N T	5	9	5		27
Art	ART 20A,HATTON C	ART 20A	HATTON C	19	7	1		31
Art	ART 20A,HATTON C	ART 20A	HATTON C	12	9	1		30
Art	ART 20A,VICICH G M	ART 20A	VICICH G M	17	7	2		28
Art	ART 20A,VICICH G M	ART 20A	VICICH G M	11	4	2		25
Art	ART 20A,OCONNELL J L	ART 20A	OCONNELL J L	2	5	4		22
Art	ART 20B,KARLSEN A M	ART 20B	KARLSEN A M	6	4	2		21
Art	ART 20B,MAMMARELLA C J	ART 20B	MAMMARELLA C J	8	4	2		21
Art	ART 20B,KARLSEN A M	ART 20B	KARLSEN A M	6	4	3		17
Art	ART 20B,KOMPANEYETS M	ART 20B	KOMPANEYETS M	11	7	1		26
Art	ART 20B,HATTON C	ART 20B	HATTON C	17	4		1	24
Art	ART 20C,WINSRYG M W	ART 20C	WINSRYG M W	9	5	1	1	22
Art	ART 21A,TRUJILLO M E	ART 21A	TRUJILLO M E	20	2	2		27
Art	ART 21A,KOMPANEYETS M	ART 21A	KOMPANEYETS M	10	7	2		23
Art	ART 21B,TRUJILLO M E	ART 21B	TRUJILLO M E	8	4	1		17
Art	ART 30A,SHIBATA J M	ART 30A	SHIBATA J M	13	7	1		25
Art	ART 30C,OTA N T	ART 30C	OTA N T	16	4	1	1	26
Art	ART 31,LOPEZ L G	ART 31	LOPEZ L G	9	1	2		16
Art	ART 31,DAVIS R L	ART 31	DAVIS R L	17	2			22
Art	ART 31,TRUJILLO M E	ART 31	TRUJILLO M E	16	5	1		26
Art	ART 31,LOPEZ L G	ART 31	LOPEZ L G	2	1	2		16
Art	ART 32,DAVIS R L	ART 32	DAVIS R L	8	1			9
Art	ART 32,LOPEZ L G	ART 32	LOPEZ L G	8	1	1		14
Art	ART 33,TRUJILLO M E	ART 33	TRUJILLO M E	10	5			21
Art	ART 34A,LOPEZ L G	ART 34A	LOPEZ L G	12	3	4		28
Art	ART 34A,KAGAN SHARON	ART 34A	KAGAN SHARON	9	2			28
Art	ART 34B,LOPEZ L G	ART 34B	LOPEZ L G	8		5		16
Art	ART 40A,HARTMAN D G	ART 40A	HARTMAN D G	19	1			22
Art	ART 40A,HARTMAN D G	ART 40A	HARTMAN D G	16	1	1		20
Art	ART 40A,BROMBERG T L	ART 40A	BROMBERG T L	13	3	1		17
Art	ART 40B,HARTMAN D G	ART 40B	HARTMAN D G	7	2	1		12
Art	ART 40B,BROMBERG T L	ART 40B	BROMBERG T L	3				3
Art	ART 40C,HARTMAN D G	ART 40C	HARTMAN D G	8		1		9
Art	ART 41A,SIMON D L	ART 41A	SIMON D L	9	2		2	22
Art	ART 43A,BROMBERG T L	ART 43A	BROMBERG T L	9	7	1		23
Art	ART 43B,BROMBERG T L	ART 43B	BROMBERG T L	3				3
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	15	6	3	1	25
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	12	6	3		24
Art	ART 52A,PHILLIPS F	ART 52A	PHILLIPS F	15	4	2		23
Art	ART 52B,PHILLIPS F	ART 52B	PHILLIPS F	14	5	1		21
Art	ART 52C,PHILLIPS F	ART 52C	PHILLIPS F	6	2			8
Art	ART 60,THOMASON M M	ART 60	THOMASON M M	16	3	2		23
Art	ART 60B,WINSRYG M W	ART 60B	WINSRYG M W	7	1	1	2	14
Art	ART 90A,DAVIS R L	ART 90A	DAVIS R L	5				5
Art	ARTS 88A,DAVIS R L	ARTS 88A	DAVIS R L	5				5
Art	ARTS 88B,DAVIS R L	ARTS 88B	DAVIS R L	1				1
Art	DESIGN 87O,HATTON C	DESIGN 87O	HATTON C	14	2			18
Athletics	VAR PE 9V,JENKINS J M	VAR PE 9V	JENKINS J M	20		2		25
Athletics	VAR PE 9W,STRONG L M	VAR PE 9W	STRONG L M	16				18
Athletics	VAR PE 14V,BARRON E A	VAR PE 14V	BARRON E A	14				14
Athletics	VAR PE 14W,BARRON E A	VAR PE 14W	BARRON E A	6				8
Athletics	VAR PE 21V,LINDHEIM G M	VAR PE 21V	LINDHEIM G M	87	12	4		124
